,Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
285,East,Sandy,Soybean,404.17453886135183,32.22615811513977,False,True,Sunny,100,3.5952278177139534
286,North,Clay,Soybean,370.3459058996961,16.79835797649238,True,False,Cloudy,117,3.3020495150216886
287,West,Peaty,Maize,930.8668269225,38.060381849403015,True,True,Rainy,61,7.432946373587882
288,South,Sandy,Soybean,683.685077407087,15.547310635461736,False,False,Cloudy,143,4.114077836321847
289,East,Loam,Soybean,574.3334366022871,18.668391772884625,True,False,Sunny,140,3.683715728546206
290,North,Silt,Wheat,778.2895563105877,26.29805673993473,True,True,Cloudy,131,8.869623459965766
291,East,Loam,Cotton,259.39356374747763,27.61689163654413,True,False,Sunny,91,2.860960832655513
292,North,Sandy,Cotton,504.6403234652408,24.545149086191067,False,False,Rainy,86,3.514597289594972
293,South,Sandy,Rice,168.09220567476046,16.401474200130043,False,True,Sunny,110,2.07164821059703
294,West,Clay,Cotton,464.1566981036058,35.30788239679855,False,True,Cloudy,127,4.831938082897
295,South,Sandy,Maize,516.9707883324564,17.450038050513594,False,True,Sunny,120,4.487272241390366
296,East,Clay,Maize,373.3761151488907,28.108239093219144,True,True,Cloudy,62,5.122501622788869
297,East,Chalky,Rice,550.861032097828,22.40777899222239,True,False,Sunny,65,4.763686629565328
298,North,Loam,Cotton,988.2435823272136,19.4076735469676,False,True,Cloudy,80,6.319186899815463
299,South,Loam,Maize,638.7242530641003,19.383872801063525,True,True,Cloudy,87,6.153750811044066
300,North,Chalky,Soybean,827.3578459544393,38.70028613423065,True,True,Cloudy,140,7.409493344963068
301,South,Clay,Cotton,183.0344065353612,27.346150773375093,True,False,Cloudy,143,2.8322016692848693
302,East,Silt,Wheat,203.17867741663187,19.87723833025691,True,True,Sunny,93,3.7778498813407086
303,North,Clay,Cotton,152.29398700457222,25.848474357994554,False,False,Rainy,124,1.352126538749795
304,North,Silt,Soybean,460.3599281450505,23.65671145674532,True,True,Rainy,146,6.196712996574814
305,South,Chalky,Wheat,898.592470280999,33.107219917388065,False,False,Sunny,97,4.810048649975837
306,West,Silt,Cotton,240.78434082972248,21.952472706098888,False,False,Cloudy,66,0.9272761013849052
307,South,Peaty,Wheat,683.3994989648015,36.58698785361532,True,True,Cloudy,76,7.83275008135206
308,West,Peaty,Cotton,395.581553862047,16.050997825221625,True,True,Sunny,142,4.843482993837872
309,South,Chalky,Rice,675.3471255241361,30.283948007992848,False,False,Sunny,96,3.797643573094313
310,East,Silt,Barley,375.4737518187882,36.679720903753854,False,True,Sunny,101,4.075345750595739
311,North,Sandy,Cotton,267.8233629912821,20.09649066287048,False,True,Rainy,61,3.408026143730274
312,South,Loam,Cotton,911.03439932838,37.62817160324008,False,True,Cloudy,96,6.991782850603605
313,East,Loam,Rice,787.1044127114592,28.459560441865467,True,True,Sunny,85,7.07255980508852
314,South,Chalky,Rice,256.5604406958517,36.832325242964345,True,True,Sunny,71,4.711290446951905
315,North,Peaty,Rice,564.9727199470601,31.280780156999832,True,True,Cloudy,132,6.923433857402061
316,South,Silt,Rice,885.4132789865314,23.350289929205395,False,True,Rainy,85,6.725444585503227
317,West,Loam,Wheat,610.9806870740738,15.449267576648,True,True,Cloudy,101,5.638344907043368
318,North,Silt,Barley,831.9498085703339,30.0930707536822,True,False,Rainy,92,5.656059585719261
319,West,Loam,Cotton,569.8933360496401,23.460810558500576,False,True,Sunny,125,3.5811658493510623
320,East,Silt,Maize,941.5682295498932,33.357803923825045,False,True,Sunny,125,6.601630457759092
321,East,Silt,Maize,655.7366893166785,19.423323790536067,False,False,Sunny,80,3.726503751151194
322,South,Chalky,Rice,198.75302650040172,24.280539736363323,False,True,Cloudy,137,2.958318998676269
323,West,Clay,Soybean,110.17842540448176,28.0743837600361,False,True,Rainy,141,2.350576590011636
324,West,Chalky,Barley,916.410969718156,24.881761543129063,True,False,Cloudy,146,6.506749720207947
325,North,Clay,Wheat,193.79229082272408,38.88483152348068,False,True,Cloudy,78,3.3588863752250844
326,West,Loam,Cotton,308.70375931366937,16.147089049641725,False,False,Sunny,78,2.2623933601187183
327,West,Chalky,Maize,429.2543322550548,27.274333491719783,False,False,Rainy,85,2.978861105353962
328,North,Sandy,Maize,597.2721477216519,33.541882992797994,False,False,Rainy,73,3.836426804066729
329,North,Clay,Soybean,154.28607612575942,31.609054824690915,False,False,Cloudy,77,0.9793910595121148
330,West,Chalky,Cotton,720.1120011093886,36.34658459044515,True,True,Sunny,134,7.535832142077098
331,South,Loam,Soybean,509.3826054047473,17.25517538364445,True,False,Rainy,131,5.253103681803709
332,North,Silt,Rice,302.5901802214964,27.78946493601982,True,True,Sunny,116,4.469444144670606
333,North,Sandy,Barley,167.87204211200498,34.211578925048,False,False,Sunny,66,1.612673894750323
334,West,Silt,Cotton,696.0989407261204,35.87493815555089,False,False,Cloudy,92,5.089442719136908
335,West,Peaty,Barley,710.5925118143463,36.077281631645874,True,True,Sunny,97,6.264505896973428
336,North,Clay,Rice,252.01987349648653,18.012438828267026,False,True,Cloudy,86,2.62876866743364
337,West,Clay,Soybean,303.68966785492324,31.364990825279573,False,False,Rainy,74,2.154876689864631
338,North,Chalky,Soybean,107.15916355619942,30.99115089227628,False,False,Cloudy,103,1.168124005603401
339,South,Loam,Maize,162.81466027131506,18.09748429470793,True,False,Sunny,143,3.0614697507648505
340,South,Sandy,Rice,196.94646372933016,24.44829134839549,False,False,Cloudy,110,1.657252664498999
341,North,Chalky,Cotton,632.425951081969,18.52323466898995,True,False,Sunny,146,5.16014417655472
342,North,Loam,Barley,553.3970411886742,23.78988736190395,False,False,Sunny,79,3.163532054237871
343,East,Silt,Rice,681.759591896905,15.208606101660736,True,True,Cloudy,82,6.38683804397662
344,East,Chalky,Barley,162.30867492601848,37.81357790137346,False,True,Sunny,124,2.92798832369918
345,West,Clay,Rice,623.4704495764406,36.738482241839286,True,True,Sunny,134,6.519633184177815
346,West,Sandy,Barley,317.2054032086937,24.7493477272594,True,True,Sunny,75,3.724724977559221
347,North,Chalky,Barley,796.081652143169,25.095189181007637,True,True,Rainy,85,7.67891260093957
348,North,Clay,Rice,952.4925354764936,23.087411952772356,True,False,Rainy,122,6.51566031774271
349,East,Loam,Rice,521.187207650629,32.95499184633377,False,True,Rainy,135,4.239357987411458
350,East,Peaty,Rice,877.4012461157528,28.036874432665638,False,False,Cloudy,99,4.61391194275558
351,North,Silt,Soybean,199.38193686127573,24.40539970164948,False,False,Rainy,77,2.094286585378294
352,South,Peaty,Soybean,276.8272071156307,17.91124289729895,True,True,Sunny,141,3.9058844249419966
353,South,Silt,Barley,937.2900423960346,30.518052107205712,False,True,Sunny,134,6.213989656127186
354,West,Sandy,Wheat,516.6737563569112,22.21935548462192,False,True,Cloudy,113,3.939059889860661
355,North,Sandy,Rice,981.1911108253432,18.418557936320735,False,True,Rainy,92,6.3418586108777175
356,North,Sandy,Cotton,486.1247495019684,15.507489196515158,True,True,Cloudy,91,6.20707028563776
357,West,Sandy,Wheat,458.9578967201652,33.85071388428025,False,True,Cloudy,143,4.0146005289268025
358,East,Sandy,Barley,330.79499240333143,38.51166104982815,False,True,Sunny,135,3.2869461607322696
359,East,Clay,Soybean,451.1234883805891,30.49661784836385,False,True,Sunny,102,4.594293721278484
360,South,Chalky,Cotton,496.9463416757933,25.5688650315504,False,True,Rainy,76,4.274884834536626
361,North,Silt,Rice,629.7710095182414,32.98805708039073,True,True,Sunny,146,6.786116466344885
362,East,Clay,Soybean,689.519068576608,30.799099188441502,True,False,Sunny,118,5.616851343896316
363,South,Chalky,Cotton,368.3224601606604,37.77381372847882,False,False,Rainy,62,3.2839212001199387
364,South,Clay,Wheat,648.6967692402058,29.54703876162132,True,False,Cloudy,61,6.130752066776377
365,South,Chalky,Wheat,159.5660203012851,24.9721237755901,True,False,Sunny,133,2.9730793044447448
366,East,Clay,Barley,421.3925815853648,26.90353635395845,False,False,Sunny,81,2.789131242335678
367,East,Silt,Soybean,393.2817478413012,36.3041734196506,True,False,Rainy,116,4.043225677344459
368,North,Clay,Cotton,383.29884425835326,29.377678328185127,False,False,Cloudy,71,1.5442521626503063
369,North,Clay,Soybean,226.87526386752347,34.66627907071711,True,False,Cloudy,72,3.849028022985574
370,South,Chalky,Barley,364.48925371570704,31.758869802401787,False,True,Rainy,131,3.874756256604906
371,South,Clay,Cotton,458.5995004635209,33.48144272870593,False,True,Rainy,61,4.460094241014074
372,East,Silt,Barley,551.5683721763676,22.65677758682346,True,False,Cloudy,113,5.278325941792021
373,East,Chalky,Soybean,185.53146305063396,32.14388839379278,False,True,Sunny,140,3.083340782069185
374,North,Peaty,Soybean,849.4992050731246,32.08102534554574,True,True,Rainy,124,7.578161961989303
375,North,Silt,Soybean,671.7994392974817,34.643178973914445,False,False,Rainy,126,3.7392577439188894
376,West,Chalky,Maize,503.2223475917447,37.97029655066546,False,False,Sunny,67,2.815162237275302
377,North,Loam,Soybean,882.2137787372645,29.65297520739313,False,True,Sunny,117,5.70566917316893
378,East,Sandy,Rice,376.76646608426427,15.709764214537314,True,True,Sunny,77,5.150459039387446
379,South,Peaty,Maize,437.5996378879563,33.72773003103259,True,True,Sunny,109,5.6524410858832805
380,West,Clay,Rice,235.6183833042429,25.04092078008448,True,True,Rainy,136,4.733027563279474
381,North,Peaty,Cotton,778.3133470852239,20.635804717967623,True,True,Cloudy,86,7.11703625606298
382,North,Silt,Barley,895.1636702783933,22.26624220065088,False,False,Cloudy,103,5.485161152300936
383,East,Silt,Wheat,316.30313947409644,30.215314530960235,True,False,Cloudy,88,3.324933400185234
384,West,Chalky,Soybean,943.3883133369544,35.56962782048862,False,False,Rainy,140,5.838040337247862
385,North,Chalky,Rice,403.542782796053,27.28258925735948,False,False,Rainy,131,2.174064711800877
386,South,Loam,Soybean,244.2671528005544,38.71592190099213,False,True,Rainy,123,3.907270785930614
387,East,Silt,Maize,757.5859820939501,34.10702586704933,True,True,Cloudy,147,7.140072115917142
388,West,Chalky,Rice,926.6790869957256,29.089339911472035,False,False,Cloudy,130,4.822715325806456
389,North,Loam,Cotton,277.17238481480354,15.034366199296237,False,True,Rainy,69,3.547083241656722
390,North,Silt,Cotton,255.81364783409484,35.07654504578829,True,False,Rainy,139,3.8142161539489434
391,West,Clay,Cotton,483.1190382779477,21.889785915851355,True,True,Sunny,114,6.017049993768001
392,East,Sandy,Cotton,970.6082169277832,26.81797538155154,False,True,Rainy,123,6.241291050360108
393,West,Sandy,Wheat,643.7405071531579,27.66318656045229,True,True,Rainy,99,6.554635347665477
394,West,Peaty,Wheat,225.35855548511023,19.562283336506773,True,True,Sunny,88,4.024300676770591
395,East,Silt,Barley,748.7781125424337,15.290427523345896,False,True,Rainy,115,4.843442703838714
396,North,Peaty,Wheat,823.5782924432183,30.583586666659272,False,True,Cloudy,136,5.66010350370729
397,South,Sandy,Cotton,382.35352597395695,31.15306703406379,False,True,Sunny,72,3.55374114528166
398,East,Chalky,Cotton,855.5185792721707,30.426763756646885,True,False,Sunny,86,7.036937656553553
399,South,Silt,Wheat,573.6861089323044,19.72308775938604,False,True,Rainy,141,5.334404629515929
400,North,Silt,Barley,169.25605107034494,36.42721823340218,False,False,Cloudy,100,1.379792455071586
401,West,Clay,Soybean,434.65465541520473,35.18784744667711,False,False,Rainy,134,3.062374167392708
402,South,Clay,Soybean,313.7973070989598,34.336162907192104,True,False,Sunny,101,4.486535335840469
403,North,Silt,Wheat,395.4968797833574,35.84480266226717,False,True,Sunny,143,3.9873595070545615
404,North,Peaty,Cotton,205.7487368282111,29.76658871656201,True,True,Cloudy,66,4.315417950770528
405,West,Loam,Wheat,339.82283291247313,35.779103538087554,True,True,Rainy,75,4.804230131294072
406,West,Loam,Barley,131.6302513767605,17.80421897883912,False,False,Rainy,104,0.2144069198528894
407,North,Peaty,Maize,873.6016809236903,28.81525778651327,False,True,Sunny,93,6.770565206011336
408,North,Peaty,Wheat,657.4681460736131,15.819430186707828,True,True,Sunny,101,7.059369447547921
409,South,Peaty,Barley,729.380965300001,19.650984760787956,False,True,Cloudy,79,5.078120545002698
410,North,Loam,Cotton,505.89740213737247,33.187944774777655,True,False,Sunny,68,3.960824166454625
411,North,Clay,Wheat,337.80528358624656,37.10602535146532,True,True,Sunny,90,5.100335692373526
412,South,Sandy,Rice,173.77613060121354,31.5301121779155,False,False,Rainy,86,1.2067800598930178
413,East,Sandy,Maize,711.0978530704944,37.61244642006163,True,False,Rainy,106,4.756412773110849
414,South,Peaty,Soybean,161.11240287311074,38.38398938639942,False,False,Rainy,143,1.3085690316026248
415,South,Silt,Soybean,275.1986703997443,15.660361339517213,True,False,Cloudy,82,3.2318523678970954
416,West,Clay,Wheat,115.98680886431244,32.81937378468041,True,True,Rainy,140,4.157649820061652
417,South,Peaty,Wheat,121.165901780572,30.22056594864351,False,True,Cloudy,104,2.3632790060594684
418,North,Silt,Maize,850.7830265100495,21.33183508519111,True,False,Sunny,71,5.417125929963276
419,North,Clay,Wheat,247.99047427651965,35.38520624546076,False,True,Rainy,137,3.231449554436246
420,North,Clay,Rice,692.6830181710689,30.42959279528981,True,False,Sunny,123,5.565402896935037
421,East,Chalky,Maize,348.7276922930314,22.555255051951523,True,False,Rainy,112,3.4936565175497845
422,North,Sandy,Soybean,735.931894610082,31.86768975350001,False,False,Sunny,141,3.6546950210733815
423,East,Sandy,Barley,526.4331074301481,33.829556372067806,False,True,Cloudy,102,3.7023758584646096
424,North,Loam,Cotton,747.6827600460393,33.3894159107707,True,True,Cloudy,100,7.325787086514803
425,South,Clay,Wheat,420.3750824213045,35.33251479920116,True,True,Cloudy,146,5.987424587516612
426,West,Silt,Barley,120.91810931293644,15.57511324946632,True,False,Cloudy,106,2.8978843596365507
427,North,Peaty,Barley,168.11546283435246,19.21928710498786,False,True,Rainy,75,2.7044223730848813
428,East,Clay,Rice,820.9102169917876,30.75516590855991,True,False,Cloudy,112,6.12690510241104
429,East,Sandy,Barley,901.844578519626,26.03694484053755,False,False,Cloudy,78,5.0639346892523545
430,West,Clay,Cotton,848.8945329601862,39.67423292666221,True,False,Sunny,131,5.996683152200212
431,North,Peaty,Cotton,148.1666972011696,23.14116850882614,False,True,Cloudy,112,2.254391458295097
432,South,Clay,Rice,666.1876957957483,27.92667023839584,True,False,Sunny,102,5.511592938273191
433,North,Sandy,Maize,689.0857051316452,30.74555254212294,True,True,Rainy,65,6.733771118844449
434,North,Loam,Wheat,629.0882048164891,36.35325430448437,False,True,Sunny,126,4.950589091645869
435,West,Peaty,Rice,146.0455763255143,23.935764462316406,True,True,Sunny,111,4.995092216196994
436,North,Sandy,Wheat,965.9336565277958,26.10869200593806,False,True,Cloudy,116,7.064185076101508
437,South,Clay,Barley,178.17127910617052,23.670930288772297,False,False,Cloudy,111,0.9611130351535684
438,East,Clay,Cotton,665.7089710147548,34.25403378707824,False,True,Cloudy,88,6.507786041470915
439,West,Clay,Maize,741.0416656578049,31.0068961444907,False,False,Sunny,131,5.746369009594209
440,South,Chalky,Rice,300.7984079289744,29.14351666701009,True,True,Rainy,60,4.287590247575399
441,East,Loam,Cotton,440.6728804558764,35.71588891976947,False,True,Rainy,98,3.761176846309101
442,West,Peaty,Cotton,142.1604359057654,21.20476812254963,True,False,Cloudy,132,2.789033168138648
443,West,Clay,Barley,233.2879846162465,32.41502968767535,False,False,Rainy,149,1.4610349174884498
444,East,Sandy,Cotton,827.8830576076246,17.79061668406601,False,True,Cloudy,139,5.372642305756839
445,East,Chalky,Soybean,703.8420794386489,27.969861352323747,True,True,Cloudy,97,8.20009922753156
446,South,Clay,Maize,932.5443945521552,17.562191422836968,False,True,Sunny,101,6.237842660695605
447,North,Loam,Rice,801.6403460371627,18.99065225929673,False,True,Sunny,147,6.304859888551193
448,North,Loam,Rice,129.19381169825652,27.12981960559321,False,False,Sunny,123,1.0658554225430952
449,North,Loam,Wheat,905.203025023995,32.82101490025261,True,False,Rainy,105,7.0679132619389495
450,North,Peaty,Barley,234.65616784504985,29.7404580653305,False,True,Rainy,139,2.667486916914226
451,North,Loam,Wheat,743.5126756419229,28.81321662487148,False,False,Sunny,105,4.046361943283899
452,South,Clay,Rice,366.9554212295784,36.69713246615457,False,True,Rainy,73,3.19728694551552
453,West,Chalky,Rice,309.4499164886421,26.124673232250775,True,True,Sunny,110,5.709601221583846
454,South,Sandy,Wheat,599.9133447871931,20.16388873952323,False,True,Cloudy,98,4.534398120310109
455,South,Chalky,Cotton,999.187909665994,19.240343928137065,False,False,Rainy,78,5.076787908361332
456,South,Peaty,Cotton,357.5281865424096,30.905778667528885,True,True,Sunny,131,5.415842686691884
457,West,Loam,Cotton,259.29635678438353,23.314016729062885,False,False,Sunny,118,0.8499499154062555
458,South,Sandy,Barley,592.2111295788281,35.40688201957717,True,False,Cloudy,72,4.744392929961867
